level_0,Unnamed: 0,Song Name,Matched Name,Ratio Value,Song List Index,index,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
3350,2623,romantic,ironic,71,1059,1059,Ironic,0.25,0.295,0.593,0.0,11,0.236,-7.572,1,0.0555,85.48200000000001,4,0.37
1822,2624,hold you tight,need you tonight,73,674,674,Need You Tonight,0.0713,0.8009999999999999,0.723,0.154,10,0.0675,-4.985,0,0.0689,109.03,4,0.883
3480,2625,i dont wanna cry,don’t wanna try,84,14691,14691,Don’t Wanna Try,0.0628,0.595,0.764,0.0,5,0.177,-5.78,0,0.045,186.91,4,0.877
457,2626,youre in love,youre in love,100,537,537,You're In Love,0.00384,0.5670000000000001,0.867,0.08800000000000001,7,0.112,-11.541,1,0.0484,146.00799999999995,4,0.535
3420,2627,every heartbeat,with every heartbeat,86,15243,15243,With Every Heartbeat,0.0117,0.7070000000000001,0.6920000000000001,0.0128,4,0.0591,-5.584,0,0.029,120.018,4,0.223
3483,2628,sensitivity,sentiment,60,13300,13300,Sentiment,0.99,0.4320000000000001,0.0437,0.895,1,0.107,-22.436,1,0.0332,71.031,3,0.268
3484,2629,touch me all night long,you shook me all night long,84,601,601,You Shook Me All Night Long,0.00287,0.532,0.767,0.000513,7,0.39,-5.509,1,0.0574,127.361,4,0.755
784,2630,ive been thinking about you,thinking about you,80,13771,13771,Thinking About You,0.284,0.7020000000000001,0.649,0.0,0,0.181,-5.324,1,0.244,94.119,4,0.718
3485,2631,do anything,do my ting,76,8036,8036,Do My Ting,0.221,0.622,0.7659999999999999,0.0,11,0.0553,-8.212,1,0.429,140.534,4,0.677
3486,2632,losing my religion,losing my religion,100,941,941,Losing My Religion,0.0767,0.672,0.841,0.0,9,0.135,-5.992000000000001,0,0.0285,125.437,4,0.82
671,2633,coming out of the dark,out of the darkness,73,5805,5805,Out of the Darkness,0.445,0.474,0.513,0.949,1,0.0968,-10.767,1,0.0323,105.958,4,0.0723
3487,2634,here we go,whered u go,76,15187,15187,Where'd U Go,0.0302,0.464,0.637,3.37e-05,2,0.0876,-4.37,1,0.0694,186.1,4,0.281
3488,2635,it aint over til its over,i aint never  single version,64,5089,5089,I Ain't Never - Single Version,0.6809999999999999,0.934,0.6509999999999999,1.8e-05,11,0.0925,-6.2639999999999985,1,0.0318,122.587,4,0.962
3489,2636,where does my heart beat now,why does my heart feel so bad,70,10695,10695,Why Does My Heart Feel So Bad?,0.00107,0.598,0.624,0.0795,7,0.0826,-6.922999999999999,1,0.0332,98.004,4,0.0451
3490,2637,summertime,summertime,100,9156,9156,Summertime,0.0455,0.677,0.54,1.84e-06,7,0.845,-14.439,1,0.0627,95.116,4,0.469
3491,2638,wind of change,wind of change,100,611,611,Wind Of Change,0.297,0.453,0.5429999999999999,0.0,0,0.0928,-10.106,1,0.0366,151.362,4,0.282
2513,2639,passion,pain,73,4569,4569,Pain,0.49,0.613,0.602,0.000219,1,0.145,-9.669,1,0.0871,92.2,4,0.37
3492,2640,the promise of a new day,the rise of hannibal,68,6638,6638,The Rise of Hannibal,1.87e-05,0.459,0.981,0.0208,6,0.502,-4.391,1,0.132,85.006,4,0.234
3493,2641,im your baby tonight,ruin your night,69,6718,6718,Ruin Your Night,0.391,0.715,0.52,0.0,9,0.0797,-6.933,1,0.0265,108.991,4,0.769
2911,2642,love of a lifetime,lover of the light,67,1567,1567,Lover Of The Light,0.00725,0.3,0.7070000000000001,0.0007480000000000001,2,0.285,-6.585,1,0.0507,105.916,4,0.386
3496,2643,fading like a flower every time you leave,walking the floor over you  1941 edit,54,4989,4989,Walking The Floor Over You - 1941 Edit,0.841,0.877,0.228,8.54e-06,0,0.0654,-13.273,1,0.0617,114.503,4,0.888
3497,2644,this house,this one,78,3516,3516,This One,0.438,0.7170000000000001,0.8109999999999999,4.77e-05,2,0.114,-6.686,1,0.318,82.054,4,0.8009999999999999
3286,2645,hole hearted,coldhearted,78,9965,9965,Coldhearted,0.0106,0.28300000000000003,0.655,1.05e-06,9,0.0787,-5.954,0,0.0699,83.87799999999999,4,0.124
1071,2646,power of lovelove power,the power of love,65,2251,2251,The Power Of Love,0.0964,0.768,0.8290000000000001,2.92e-05,5,0.097,-5.109,1,0.0313,118.773,4,0.962
3498,2647,impulsive,simple,67,8860,8860,Simple,0.0848,0.375,0.889,0.0,3,0.136,-3.704,1,0.0991,199.669,4,0.8809999999999999
2293,2648,love is a wonderful thing,love is the drug,63,6044,6044,Love Is The Drug,0.0477,0.8390000000000001,0.73,0.00792,2,0.0305,-6.072,1,0.0809,124.653,4,0.596
3499,2649,rhythm of my heart,hurts me to my heart,74,16748,16748,Hurts Me To My Heart,0.5589999999999999,0.551,0.44,0.0,8,0.115,-8.854,1,0.0517,83.682,4,0.867
926,2650,things that make you go hmmm,i cant make you love me,67,1401,1401,I Can't Make You Love Me,0.958,0.528,0.0927,0.000436,0,0.106,-8.419,1,0.0323,110.13,4,0.23
1891,2651,i touch myself,all to myself,74,11976,11976,All To Myself,0.23,0.6509999999999999,0.782,0.0,1,0.139,-4.622,1,0.0303,94.94,4,0.619
3500,2652,toms diner,toms diner,100,389,389,Tom's Diner,0.589,0.7120000000000001,0.16699999999999998,0.0,1,0.157,-22.047,0,0.8909999999999999,96.637,4,0.376
3501,2653,iesha,piensa,73,11185,11185,Piensa,0.14300000000000002,0.5429999999999999,0.61,0.0,5,0.0927,-7.987999999999999,0,0.029,114.702,3,0.29100000000000004
1682,2654,something to talk about,something to hold on to,74,3325,3325,Something to Hold on To,0.743,0.344,0.418,0.0,3,0.102,-7.811,1,0.0423,99.962,5,0.0766
3502,2655,after the rain,after rain,83,1471,1471,After Rain,0.505,0.48,0.418,0.0041600000000000005,11,0.11,-9.622,0,0.0312,132.404,4,0.319
1839,2656,play that funky music,lay it on me  acoustic,60,1479,1479,Lay It On Me - Acoustic,0.768,0.483,0.49,1.2e-06,5,0.112,-4.7360000000000015,1,0.0318,137.606,4,0.43
1150,2657,temptation,expectations,73,6745,6745,Expectations,0.004070000000000001,0.6940000000000001,0.603,0.0308,1,0.116,-8.19,1,0.0523,170.028,4,0.654
579,2658,cant stop this thing we started,dont stop the party,60,10300,10300,Don't Stop the Party,0.0073,0.7140000000000001,0.952,0.0,4,0.387,-3.622,1,0.0894,127.008,4,0.959
3503,2659,i cant wait another minute,it aint nothin,65,5502,5502,It Ain't Nothin',0.5479999999999999,0.79,0.455,0.000105,9,0.108,-11.039,1,0.0536,119.49,4,0.405
3504,2660,3 am eternal,amor eterno,70,233,233,Amor Eterno,0.445,0.301,0.335,0.00181,0,0.7509999999999999,-8.564,1,0.0303,176.59099999999995,4,0.386
3505,2661,time love and tenderness,time to wander,63,18579,18579,Time to Wander,0.0017399999999999998,0.556,0.8809999999999999,0.116,2,0.0685,-4.624,1,0.0528,135.025,4,0.115
3506,2662,sadeness part i,adieu pt ii,62,10826,10826,"Adieu, Pt. II",0.114,0.773,0.631,0.858,11,0.133,-6.771,0,0.0395,115.992,4,0.0808
3507,2663,around the way girl,around the way girl,100,886,886,Around The Way Girl,0.00435,0.608,0.669,0.0109,1,0.337,-10.834,0,0.335,202.062,4,0.679
961,2664,ill be there,ill be there,100,7847,7847,I'll Be There,0.241,0.519,0.536,0.00011,11,0.114,-6.471,0,0.0806,124.042,4,0.297
3508,2665,cream,cream,100,9149,9149,C.R.E.A.M.,0.57,0.479,0.5489999999999999,0.0239,11,0.127,-10.550999999999998,0,0.373,180.985,4,0.5760000000000001
736,2666,now that we found love,now that we found love,100,911,911,Now That We Found Love,0.0312,0.72,0.8909999999999999,0.0,8,0.21,-7.911,1,0.0761,119.976,4,0.7
1911,2667,show me the way,show me the way,100,4022,4022,Show Me the Way,0.0014199999999999998,0.5489999999999999,0.935,0.0,2,0.295,-3.35,1,0.0545,150.053,4,0.7809999999999999
176,2668,love takes time,one last time,71,6995,6995,One Last Time,0.093,0.628,0.593,1.65e-06,8,0.096,-5.0360000000000005,1,0.0323,125.026,4,0.104
3511,2669,cry for help,cry out for me,69,9617,9617,Cry Out for Me,0.000299,0.627,0.7759999999999999,5.02e-05,7,0.498,-3.52,1,0.0253,130.003,4,0.6859999999999999
3512,2670,the way you do the things you do,the way you do the things you do,100,3849,3849,The Way You Do The Things You Do,0.307,0.599,0.55,1.64e-05,11,0.15,-9.777,1,0.0304,123.54,4,0.7859999999999999
567,2671,here i am come and take me,here comes the boom,62,1609,1609,Here Comes The Boom,0.00214,0.59,0.969,0.132,7,0.952,-3.3960000000000004,1,0.0817,105.022,4,0.223
1143,2672,signs,signal,73,3293,3293,Signal,0.0505,0.7929999999999999,0.31,0.0875,5,0.0618,-5.256,1,0.052000000000000005,75.98899999999998,4,0.25
156,2673,too many walls,too many colors,76,12282,12282,Too Many Colors,0.0335,0.789,0.688,0.0633,1,0.0803,-7.029,1,0.049,122.957,4,0.514
3513,2674,crazy,crazy,100,1562,1562,Crazy,0.0259,0.8640000000000001,0.474,0.0487,0,0.0906,-8.41,0,0.0367,111.952,4,0.602
3211,2675,ill give all my love to you,i will always love you,65,10859,10859,I Will Always Love You,0.838,0.304,0.278,5.9e-06,4,0.0873,-9.437,1,0.0366,132.343,4,0.11
3518,2676,place in this world,no place in mind,63,1518,1518,No Place In Mind,0.722,0.335,0.443,3.78e-05,4,0.0921,-9.565,1,0.0382,169.135,4,0.184
3519,2677,something to believe in,something just like this,72,11381,11381,Something Just Like This,0.0306,0.607,0.649,2.46e-05,11,0.174,-6.695,0,0.0362,102.996,4,0.505
3521,2678,wicked game,wicked games,96,2442,2442,Wicked Games,0.00959,0.6579999999999999,0.591,5.27e-06,9,0.325,-5.197,1,0.0309,114.078,4,0.326
3522,2679,get here,greet her,82,15504,15504,Greet Her,0.0761,0.735,0.488,1.37e-06,7,0.197,-7.962999999999999,0,0.0636,95.028,4,0.133
1397,2680,round and round,round and round,100,549,549,Round and Round,0.0135,0.616,0.965,0.000174,11,0.119,-4.464,1,0.0613,126.535,4,0.405
3523,2681,silent lucidity,sin city,70,9324,9324,Sin City,0.0464,0.563,0.616,0.0,3,0.0886,-8.333,0,0.158,82.927,4,0.289
1748,2682,im not in love,im in love,83,9267,9267,I'm In Love,0.0238,0.903,0.463,0.107,5,0.0826,-9.214,0,0.0837,114.929,4,0.733
755,2683,piece of my heart,piece of my heart,100,2111,2111,Piece of My Heart,0.139,0.467,0.7829999999999999,0.0214,8,0.08,-5.207000000000002,1,0.0528,160.841,4,0.591
3524,2684,real real real,realer n realer,69,12753,12753,Realer N Realer,0.0117,0.73,0.465,0.0,1,0.28,-6.29,1,0.278,148.028,4,0.3670000000000001
1202,2685,just another dream,just another day,88,10133,10133,Just Another Day,0.12,0.624,0.451,0.0,9,0.105,-8.93,1,0.0312,166.85,4,0.698
1184,2686,everybody plays the fool,everybody wants to rule the world,67,722,722,Everybody Wants To Rule The World,0.3720000000000001,0.638,0.8,0.005529999999999999,7,0.113,-12.077,1,0.0572,112.055,4,0.569
3525,2687,strike it up,rake it up,82,18492,18492,Rake It Up,0.022,0.91,0.444,0.0,1,0.13699999999999998,-8.126,0,0.344,149.953,4,0.53
3527,2688,rico suave,suave,67,6956,6956,Suave,0.0614,0.61,0.677,0.0,4,0.232,-9.813,0,0.0325,103.946,4,0.444
3451,2689,disappear,disappear,100,16604,16604,Disappear,0.959,0.493,0.36,2.0600000000000006e-05,2,0.122,-11.396,0,0.0497,140.286,4,0.0341
2155,2690,groove is in the heart,groove is in the heart,100,2408,2408,Groove Is In The Heart,0.0153,0.6940000000000001,0.8809999999999999,0.0196,1,0.0851,-4.053,0,0.0701,121.554,4,0.924
2585,2691,all this time,this time,82,5261,5261,This Time,0.0884,0.448,0.597,0.285,0,0.149,-12.201,1,0.0381,98.494,4,0.514
2592,2692,the one and only,the one and only,100,13008,13008,The One and Only,0.166,0.6890000000000001,0.779,0.0,4,0.39,-7.667000000000002,1,0.0303,119.96,4,0.731
3528,2693,opp,opp,100,881,881,O.P.P,0.0326,0.848,0.838,4.63e-06,4,0.124,-11.949000000000002,0,0.0723,97.735,4,0.774
3001,2694,freedom 90,freedom,82,10511,10511,Freedom,0.0541,0.28600000000000003,0.5770000000000001,0.0,5,0.128,-5.856,0,0.0723,79.64399999999998,4,0.345
3529,2695,i saw red,ida red,75,5023,5023,Ida Red,0.477,0.805,0.521,5.14e-06,9,0.246,-7.9289999999999985,1,0.0587,126.491,4,0.935
3530,2696,miles away,miles away,100,1544,1544,Miles Away,0.185,0.556,0.5920000000000001,0.324,3,0.109,-7.121,1,0.0393,138.041,4,0.196
2596,2697,do you want me,dont you want me,93,1371,1371,Don't You Want Me,0.911,0.667,0.211,0.0355,0,0.12,-15.026,1,0.0466,111.227,4,0.327
3531,2698,the motown song,the moon song,93,15262,15262,The Moon Song,0.99,0.41,0.0486,0.71,0,0.108,-18.716,1,0.0324,98.152,4,0.129
3533,2699,shiny happy people,ordinary people,67,1900,1900,Ordinary People,0.929,0.469,0.132,0.0,10,0.0873,-14.001,1,0.0807,67.01100000000001,3,0.36
31,2700,end of the road,on the road,77,1831,1831,On the Road,0.02,0.465,0.7490000000000001,0.000379,10,0.105,-6.653,0,0.358,72.579,4,0.39
382,2701,baby got back,baby got back,100,879,879,Baby Got Back,0.00471,0.933,0.664,0.0,1,0.0908,-11.281,1,0.311,128.467,4,0.616
2814,2702,jump,jump,100,543,543,Jump,0.0745,0.547,0.8220000000000001,0.00943,0,0.0645,-7.2010000000000005,1,0.0292,130.138,4,0.774
541,2703,save the best for last,she got the best of me,64,8872,8872,She Got the Best of Me,0.0292,0.5329999999999999,0.907,0.0,11,0.386,-3.793,1,0.0406,150.99,4,0.7
3535,2704,babybabybaby,bababa,67,12561,12561,BaBaBa,0.00821,0.695,0.956,0.000118,9,0.877,-4.4289999999999985,1,0.0565,104.982,4,0.5760000000000001
3536,2705,tears in heaven,tears in heaven,100,10861,10861,Tears In Heaven,0.835,0.498,0.242,0.536,9,0.133,-12.238,1,0.0257,153.744,4,0.312
3537,2706,my lovin youre never gonna get it,if youre never gonna move,72,2616,2616,If You're Never Gonna Move,0.226,0.618,0.565,0.0845,2,0.105,-10.08,1,0.0334,101.006,4,0.828
3538,2707,under the bridge,under the bridge,100,917,917,Under The Bridge,0.0168,0.5539999999999999,0.49,0.000534,4,0.136,-8.046,1,0.0457,84.275,4,0.513
1654,2708,all 4 love,all for love,82,11897,11897,All For Love,0.145,0.6890000000000001,0.901,1.03e-05,7,0.459,-1.431,1,0.0678,125.115,4,0.6509999999999999
1203,2709,just another day,just another day,100,10133,10133,Just Another Day,0.12,0.624,0.451,0.0,9,0.105,-8.93,1,0.0312,166.85,4,0.698
1172,2710,i love your smile,i love you so,80,6811,6811,I Love You So,0.65,0.578,0.669,0.0,10,0.13,-4.898,1,0.0377,75.995,4,0.503
2340,2711,to be with you,one with you,85,6612,6612,One with You,1.3e-05,0.243,0.941,0.000101,10,0.183,-6.757999999999999,0,0.17800000000000002,78.03399999999998,4,0.478
3539,2712,im too sexy,im too sexy,100,2409,2409,I'm Too Sexy,4.91e-05,0.6829999999999999,0.7390000000000001,0.0122,11,0.293,-12.831,0,0.0495,122.113,4,0.836
1353,2713,black or white,black and white town,71,2521,2521,Black And White Town,0.000109,0.287,0.815,0.265,1,0.159,-6.5939999999999985,1,0.0436,171.653,4,0.302
20,2714,achy breaky heart,you are my heart,67,6881,6881,You Are My Heart,0.481,0.664,0.6809999999999999,0.0232,7,0.225,-7.457999999999998,1,0.0366,97.501,4,0.604
962,2715,ill be there,ill be there,100,7847,7847,I'll Be There,0.241,0.519,0.536,0.00011,11,0.114,-6.471,0,0.0806,124.042,4,0.297
3540,2716,november rain,november rain,100,1113,1113,November Rain,0.0165,0.197,0.629,0.279,11,0.125,-9.291,1,0.03,79.495,4,0.221
3541,2717,life is a highway,life is a highway,100,1076,1076,Life Is A Highway,0.0681,0.6829999999999999,0.7509999999999999,8.36e-06,5,0.248,-10.184,1,0.0346,103.036,4,0.841
3543,2718,remember the time,remember we die,81,1656,1656,Remember We Die,0.000367,0.4970000000000001,0.978,0.0,11,0.389,-4.356,0,0.07200000000000001,92.022,4,0.69
3544,2719,finally,finally,100,5377,5377,Finally,0.539,0.525,0.452,1.6899999999999994e-05,8,0.201,-12.955,1,0.0367,117.939,4,0.349
638,2720,this used to be my playground,this is the day,55,2885,2885,This Is The Day,0.0131,0.56,0.875,0.0006929999999999999,10,0.063,-4.4830000000000005,1,0.0518,141.661,4,0.5379999999999999
3545,2721,sometimes love just aint enough,just cant get enough,59,2291,2291,Just Can't Get Enough,0.403,0.7659999999999999,0.772,0.0584,0,0.183,-9.362,1,0.0353,128.166,4,0.92
3547,2722,cant let go,cant let you go,85,17910,17910,Can't Let You Go,0.16699999999999998,0.701,0.852,3.65e-05,3,0.0647,-3.542,1,0.0296,107.991,4,0.377
3549,2723,jump around,jump around,100,856,856,Jump Around,0.0113,0.8540000000000001,0.71,8.72e-05,4,0.166,-6.32,0,0.0793,106.894,4,0.818
3551,2724,diamonds and pearls,death by diamonds and pearls,81,9483,9483,Death By Diamonds And Pearls,0.00663,0.486,0.684,3.07e-05,7,0.0961,-4.522,1,0.0815,134.866,4,0.405
1669,2725,dont let the sun go down on me,dont let it get you down,67,16250,16250,Don't Let It Get You Down,0.0926,0.69,0.657,0.000209,7,0.12,-4.397,0,0.0372,140.005,4,0.501
1516,2726,masterpiece,painting masterpiece,71,15660,15660,Painting (Masterpiece),0.277,0.726,0.861,4.12e-06,6,0.0589,-5.1720000000000015,1,0.0695,91.962,4,0.711
3274,2727,if you asked me to,if you need someone,70,6065,6065,If You Need Someone,1.14e-05,0.43,0.6609999999999999,0.8390000000000001,11,0.376,-13.156,1,0.0276,155.683,4,0.83
3552,2728,giving him something he can feel,something in general,58,3625,3625,"Something, in General",0.84,0.487,0.203,0.018000000000000002,4,0.17,-14.686,1,0.0395,127.88,3,0.505
1058,2729,live and learn,fire and rain,67,470,470,Fire And Rain,0.499,0.611,0.35,7.84e-06,5,0.0844,-14.48,1,0.0356,76.064,4,0.36
3422,2730,come and talk to me,come back to me,76,6424,6424,Come Back To Me,0.103,0.409,0.809,0.00251,9,0.193,-2.374,1,0.0357,84.991,4,0.398
3554,2731,smells like teen spirit,smells like teen spirit,100,1089,1089,Smells Like Teen Spirit,2.8600000000000007e-05,0.516,0.906,0.000101,1,0.105,-4.525,1,0.0658,116.775,4,0.728
3550,2732,humpin around,jump around,83,856,856,Jump Around,0.0113,0.8540000000000001,0.71,8.72e-05,4,0.166,-6.32,0,0.0793,106.894,4,0.818
3555,2733,damn i wish i was your lover,damn i wish i was your lover,100,2400,2400,Damn I Wish I Was Your Lover,0.281,0.563,0.8059999999999999,1.49e-05,2,0.363,-6.8260000000000005,1,0.0496,95.188,4,0.42
3469,2734,tell me what you want me to do,are you what you want to be,70,15721,15721,Are You What You Want to Be?,0.00702,0.599,0.816,2.8e-06,6,0.508,-5.002,0,0.0514,126.02,4,0.595
307,2735,aint 2 proud 2 beg,aint too proud to beg,82,3814,3814,Ain't Too Proud To Beg,0.5489999999999999,0.763,0.6559999999999999,0.0,0,0.125,-6.86,1,0.0417,118.394,4,0.926
3556,2736,its so hard to say goodbye to yesterday,i dont hurt anymore  remastered,57,5071,5071,I Don't Hurt Anymore - Remastered,0.812,0.5479999999999999,0.349,0.0,11,0.13,-10.805,1,0.0295,94.379,4,0.7020000000000001
3557,2737,move this,moves,71,7386,7386,Moves,0.0541,0.789,0.53,0.0,2,0.16399999999999998,-6.2,1,0.293,75.515,4,0.3670000000000001
1859,2738,bohemian rhapsody,bohemian rhapsody  remastered 2011,67,412,412,Bohemian Rhapsody - Remastered 2011,0.28800000000000003,0.392,0.402,0.0,0,0.243,-9.961,0,0.0536,143.88299999999995,4,0.228
3558,2739,tennessee,tennessee waltz,75,2038,2038,Tennessee Waltz,0.957,0.468,0.171,3.74e-05,5,0.142,-10.905,1,0.0303,86.525,3,0.35700000000000004
3559,2740,the best things in life are free,the few things with charlotte lawrence,63,4716,4716,The Few Things (with Charlotte Lawrence),0.64,0.536,0.426,5.88e-06,7,0.147,-10.446,1,0.123,135.872,4,0.375
564,2741,make it happen,make it back,69,17604,17604,Make It Back,0.122,0.75,0.387,0.0,1,0.0993,-10.123,0,0.487,143.019,4,0.7390000000000001
1948,2742,the one,the one,100,9369,9369,The One,0.0476,0.409,0.779,0.0,9,0.106,-5.26,1,0.248,140.171,4,0.271
3560,2743,set adrift on memory bliss,distant memories,57,16613,16613,Distant Memories,0.858,0.693,0.267,0.412,0,0.0762,-12.481,1,0.0393,89.00200000000002,4,0.536
3561,2744,stay,stay,100,5830,5830,Stay,0.8420000000000001,0.555,0.404,0.0,7,0.218,-14.187,0,0.0621,120.509,4,0.736
3051,2745,2 legit 2 quit,i cant quit,56,18049,18049,I Can't Quit,2.14e-05,0.491,0.7929999999999999,0.273,0,0.426,-4.441,1,0.0321,128.035,4,0.505
2359,2746,please dont go,please dont go,100,15825,15825,Please Don't Go,0.0118,0.513,0.768,1.94e-05,4,0.294,-4.868,0,0.0587,84.264,4,0.235
3565,2747,breakin my heart pretty brown eyes,tearin up my heart  radio edit,59,6979,6979,Tearin' up My Heart - Radio Edit,0.0028,0.6859999999999999,0.915,7.16e-06,7,0.233,-4.447,1,0.0364,110.054,4,0.7959999999999999
3122,2748,wishing on a star,livin on a prayer,65,540,540,Livin' On A Prayer,0.0665,0.52,0.887,0.000179,0,0.18600000000000005,-3.2960000000000003,1,0.0349,122.528,4,0.7929999999999999
3566,2749,shes playing hard to get,shes in parties,62,16702,16702,She's in Parties,0.000519,0.348,0.76,6.28e-05,10,0.111,-13.643,0,0.121,132.075,4,0.384
2126,2750,id die without you,cant do without you,76,2582,2582,Can't Do Without You,0.772,0.457,0.404,0.782,0,0.78,-9.1,1,0.0598,128.01,4,0.479
2748,2751,good for me,good to me,86,3317,3317,Good to Me,0.64,0.3720000000000001,0.342,0.0,4,0.108,-8.062000000000001,1,0.0341,119.513,3,0.307
3567,2752,all i want,all i want,100,1003,1003,All I Want,0.0558,0.6,0.8109999999999999,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4,0.622
244,2753,when a man loves a woman,shes always a woman,65,16997,16997,She's Always a Woman,0.797,0.292,0.324,0.0004730000000000001,3,0.12,-11.996,1,0.0346,176.63099999999997,3,0.384
3571,2754,i cant dance,cant dance,91,12480,12480,CAN'T DANCE,0.001,0.758,0.797,1.32e-06,8,0.526,-2.861,1,0.0759,106.947,4,0.7190000000000001
